"Patrick Mahomes" 2022-11-20 10 11 27.064 KAN @ LAC "W 30-27" 20 34 329 15 42.9 340 10.0 187 9.4 5.5 142 7.1 1 3.1% 6 18.8% 1 13 0 5 6 15.8% 3 8.0
"Patrick Mahomes" 2022-11-27 11 12 27.071 KAN  LAR "W 26-10" 27 42 320 20 47.6 264 6.3 160 5.9 3.8 160 5.9 1 2.7% 7 18.9% 0 8 7 2 9 19.6% 4 9.0
"Patrick Mahomes" 2022-12-04 12 13 27.078 KAN @ CIN "L 24-27" 16 27 223 11 37.9 228 8.4 72 4.5 2.7 151 9.4 1 4.3% 3 13.0% 2 6 3 6 11 35.5% 2 4.5
"Patrick Mahomes" 2022-12-11 13 14 27.085 KAN @ DEN "W 34-28" 28 42 352 15 34.1 294 7.0 79 2.8 1.9 273 9.8 2 4.8% 9 21.4% 2 14 1 3 6 13.6% 0 
"Patrick Mahomes" 2022-12-18 14 15 27.092 KAN @ HOU "W 30-24" 36 41 336 20 46.5 219 5.3 123 3.4 3.0 213 5.9 1 2.4% 2 4.9% 2 10 0 1 3 6.5% 3 10.3
"Patrick Mahomes" 2022-12-24 15 16 27.098 KAN  SEA "W 24-10" 16 28 224 9 31.0 209 7.5 65 4.1 2.3 159 9.9 3 11.1% 3 11.1% 1 2 3 2 6 19.4% 2 4.0
"Patrick Mahomes" 2023-01-01 16 17 27.106 KAN  DEN "W 27-24" 29 42 328 18 42.9 313 7.5 141 4.9 3.4 187 6.4 1 2.4% 7 16.7% 0 9 1 3 4 8.9% 3 3.0
"Patrick Mahomes" 2023-01-07 17 18 27.112 KAN @ LVR "W 31-13" 18 26 202 9 32.1 235 9.0 107 5.9 4.1 95 5.3 1 4.2% 2 8.3% 2 8 6 2 10 32.3% 3 9.7
"Patrick Mahomes" "17 Games"       14-3-0 435 648 5250 272 40.4 4686 7.2 2397 5.5 3.7 2853 6.6 33 5.4% 95 15.4% 26 160 58 56 140 19.4% 46 7.5
Rk Date G# Week Age Tm  Opp Result Cmp Att Yds 1D 1D% IAY IAY/PA CAY CAY/Cmp CAY/PA YAC YAC/Cmp Drops Drop% BadTh Bad% Sk Bltz Hrry Hits Prss Prss% Scrm Yds/Scr 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
"Patrick Mahomes"
"Patrick Mahomes"
"Patrick Mahomes" 2021-09-12 1 1 25.360 KAN  CLE "W 33-29" 27 36 337 17 44.7 335 9.3 201 7.4 5.6 136 5.0 0 0.0% 6 17.1% 2 10 3 5 10 24.4% 3 6.7
"Patrick Mahomes" 2021-09-19 2 2 26.002 KAN @ BAL "L 35-36" 24 31 343 18 58.1 245 7.9 132 5.5 4.3 211 8.8 0 0.0% 4 12.9% 0 4 5 2 7 21.9% 1 3.0
"Patrick Mahomes" 2021-09-26 3 3 26.009 KAN  LAC "L 24-30" 27 44 260 17 37.0 383 8.7 114 4.2 2.6 146 5.4 3 7.3% 9 22.0% 2 9 10 4 16 32.0% 4 11.3
"Patrick Mahomes" 2021-10-03 4 4 26.016 KAN @ PHI "W 42-30" 24 30 278 16 51.6 219 7.3 161 6.7 5.4 117 4.9 1 3.3% 5 16.7% 1 4 1 3 5 14.3% 4 6.8
"Patrick Mahomes" 2021-10-10 5 5 26.023 KAN  BUF "L 20-38" 33 54 272 16 28.6 363 6.7 134 4.1 2.5 138 4.2 4 7.8% 10 19.6% 2 2 2 5 9 14.3% 7 8.7
"Patrick Mahomes" 2021-10-17 6 6 26.030 KAN @ WAS "W 31-13" 32 47 397 21 42.0 350 7.4 230 7.2 4.9 167 5.2 3 6.5% 10 21.7% 3 10 1 7 11 20.8% 3 10.3
"Patrick Mahomes" 2021-10-24 7 7 26.037 KAN @ TEN "L 3-27" 20 35 206 10 25.6 249 7.1 100 5.0 2.9 106 5.3 2 6.1% 9 27.3% 4 5 7 3 14 31.8% 5 7.2
"Patrick Mahomes" 2021-11-01 8 8 26.045 KAN  NYG "W 20-17" 29 48 275 17 34.0 332 6.9 62 2.1 1.3 213 7.3 2 4.5% 10 22.7% 2 6 5 4 11 21.2% 2 5.5
"Patrick Mahomes" 2021-11-07 9 9 26.051 KAN  GNB "W 13-7" 20 37 166 9 23.7 331 8.9 63 3.2 1.7 103 5.2 3 8.3% 10 27.8% 1 9 2 2 5 13.2% 0 
"Patrick Mahomes" 2021-11-14 10 10 26.058 KAN @ LVR "W 41-14" 35 50 406 22 44.0 399 8.0 154 4.4 3.1 252 7.2 2 4.3% 8 17.0% 0 7 6 3 9 18.0% 0 
"Patrick Mahomes" 2021-11-21 11 11 26.065 KAN  DAL "W 19-9" 23 37 260 12 30.0 198 5.4 93 4.0 2.5 167 7.3 6 18.2% 3 9.1% 3 8 5 5 13 30.2% 3 6.0
"Patrick Mahomes" 2021-12-05 12 13 26.079 KAN  DEN "W 22-9" 15 29 184 8 26.7 151 5.2 45 3.0 1.6 139 9.3 4 14.8% 7 25.9% 1 5 9 2 12 37.5% 2 7.0
"Patrick Mahomes" 2021-12-12 13 14 26.086 KAN  LVR "W 48-9" 20 24 258 11 40.7 142 5.9 115 5.8 4.8 143 7.2 0 0.0% 1 4.5% 3 2 1 1 5 16.7% 3 6.7
"Patrick Mahomes" 2021-12-16 14 15 26.090 KAN @ LAC "W 34-28" 31 47 410 20 41.7 303 6.4 202 6.5 4.3 208 6.7 0 0.0% 11 24.4% 1 18 6 4 11 22.0% 2 16.5
"Patrick Mahomes" 2021-12-26 15 16 26.100 KAN  PIT "W 36-10" 23 30 258 16 50.0 254 8.5 117 5.1 3.9 141 6.1 1 3.4% 3 10.3% 2 6 3 1 6 18.8% 0 
"Patrick Mahomes" 2022-01-02 16 17 26.107 KAN @ CIN "L 31-34" 26 35 259 11 31.4 297 8.5 152 5.8 4.3 107 4.1 0 0.0% 3 8.8% 0 6 5 4 9 24.3% 2 12.5
"Patrick Mahomes" 2022-01-08 17 18 26.113 KAN @ DEN "W 28-24" 27 44 270 19 42.2 278 6.3 65 2.4 1.5 205 7.6 0 0.0% 10 23.8% 1 2 5 4 10 20.0% 5 11.4
"Patrick Mahomes" "17 Games"       12-5-0 436 658 4839 260 37.9 4829 7.3 2140 4.9 3.3 2699 6.2 31 5.0% 119 19.0% 28 113 76 59 163 22.3% 46 8.7
Rk Date G# Week Age Tm  Opp Result Cmp Att Yds 1D 1D% IAY IAY/PA CAY CAY/Cmp CAY/PA YAC YAC/Cmp Drops Drop% BadTh Bad% Sk Bltz Hrry Hits Prss Prss% Scrm Yds/Scr 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
"Patrick Mahomes"
"Patrick Mahomes"
"Patrick Mahomes" 2020-09-10 1 1 24.359 KAN  HOU "W 34-20" 24 32 211 16 48.5 147 4.6 78 3.3 2.4 133 5.5 1 3.1% 5 15.6% 1 13 1 2 4 12.1% 0 
"Patrick Mahomes" 2020-09-20 2 2 25.003 KAN @ LAC "W 23-20" 27 47 302 15 31.3 339 7.2 186 6.9 4.0 116 4.3 1 2.3% 10 23.3% 1 2 9 7 17 31.5% 6 9.0
"Patrick Mahomes" 2020-09-28 3 3 25.011 KAN @ BAL "W 34-20" 31 42 385 22 52.4 346 8.2 207 6.7 4.9 178 5.7 1 2.4% 5 12.2% 0 20 5 4 9 19.6% 4 6.5
"Patrick Mahomes" 2020-10-05 4 4 25.018 KAN  NWE "W 26-10" 19 29 236 12 40.0 235 8.1 58 3.1 2.0 178 9.4 0 0.0% 8 28.6% 1 2 3 0 4 11.4% 5 6.8
"Patrick Mahomes" 2020-10-11 5 5 25.024 KAN  LVR "L 32-40" 22 43 340 15 32.6 440 10.2 179 8.1 4.2 161 7.3 1 2.4% 11 26.2% 3 3 16 2 21 42.0% 4 4.3
"Patrick Mahomes" 2020-10-19 6 6 25.032 KAN @ BUF "W 26-17" 21 26 225 10 37.0 161 6.2 121 5.8 4.7 104 5.0 3 11.5% 1 3.8% 1 0 1 3 5 15.2% 6 5.5
"Patrick Mahomes" 2020-10-25 7 7 25.038 KAN @ DEN "W 43-16" 15 23 200 8 30.8 164 7.1 80 5.3 3.5 120 8.0 1 4.5% 6 27.3% 3 8 1 3 7 26.9% 0 
"Patrick Mahomes" 2020-11-01 8 8 25.045 KAN  NYJ "W 35-9" 31 42 416 19 45.2 388 9.2 218 7.0 5.2 198 6.4 2 4.8% 7 16.7% 0 16 1 3 4 9.5% 0 
"Patrick Mahomes" 2020-11-08 9 9 25.052 KAN  CAR "W 33-31" 30 45 372 18 38.3 407 9.0 235 7.8 5.2 137 4.6 3 6.8% 10 22.7% 2 10 0 6 8 16.7% 1 6.0
"Patrick Mahomes" 2020-11-22 10 11 25.066 KAN @ LVR "W 35-31" 34 45 348 21 46.7 352 7.8 217 6.4 4.8 131 3.9 2 4.7% 3 7.0% 0 9 1 5 6 12.8% 2 9.0
"Patrick Mahomes" 2020-11-29 11 12 25.073 KAN @ TAM "W 27-24" 37 49 462 19 37.3 485 9.9 306 8.3 6.2 156 4.2 1 2.2% 6 13.3% 2 9 6 6 14 26.4% 2 6.0
"Patrick Mahomes" 2020-12-06 12 13 25.080 KAN  DEN "W 22-16" 25 40 318 18 43.9 378 9.5 166 6.6 4.2 152 6.1 5 12.5% 5 12.5% 1 12 5 3 9 20.5% 3 9.0
"Patrick Mahomes" 2020-12-13 13 14 25.087 KAN @ MIA "W 33-27" 24 34 393 15 40.5 318 9.4 188 7.8 5.5 205 8.5 2 5.9% 5 14.7% 3 12 2 3 8 20.5% 2 2.0
"Patrick Mahomes" 2020-12-20 14 15 25.094 KAN @ NOR "W 32-29" 26 47 254 16 31.4 422 9.0 126 4.8 2.7 128 4.9 3 6.8% 7 15.9% 4 7 7 9 20 37.0% 3 13.0
"Patrick Mahomes" 2020-12-27 15 16 25.101 KAN  ATL "W 17-14" 24 44 278 14 31.8 328 7.5 108 4.5 2.5 170 7.1 2 4.9% 11 26.8% 0 18 4 5 9 19.6% 2 11.0
"Patrick Mahomes" "15 Games"       14-1-0 390 588 4740 238 39.0 4910 8.4 2473 6.3 4.2 2267 5.8 28 4.9% 100 17.6% 22 141 62 61 145 22.3% 40 7.3
Rk Date G# Week Age Tm  Opp Result Cmp Att Yds 1D 1D% IAY IAY/PA CAY CAY/Cmp CAY/PA YAC YAC/Cmp Drops Drop% BadTh Bad% Sk Bltz Hrry Hits Prss Prss% Scrm Yds/Scr 1 2 3 4 5 6 7 8 9 10 11 12 13 14 
"Patrick Mahomes"
"Patrick Mahomes"
"Patrick Mahomes" 2019-09-08 1 1 23.356 KAN @ JAX "W 40-26" 25 33 378 13 39.4 184 5.6 116 4.6 3.5 262 10.5 2 6.1% 5 15.2% 0 6 1 4 5 15.2% 0 
"Patrick Mahomes" 2019-09-15 2 2 23.363 KAN @ OAK "W 28-10" 30 44 443 18 39.1 557 12.7 305 10.2 6.9 138 4.6 1 2.3% 10 23.3% 2 7 3 0 5 10.9% 0 
"Patrick Mahomes" 2019-09-22 3 3 24.005 KAN  BAL "W 33-28" 27 37 374 14 36.8 326 8.8 184 6.8 5.0 190 7.0 1 2.9% 6 17.1% 1 17 0 7 8 20.5% 1 11.0
"Patrick Mahomes" 2019-09-29 4 4 24.012 KAN @ DET "W 34-30" 24 42 315 16 38.1 502 12.0 154 6.4 3.7 161 6.7 0 0.0% 10 27.0% 0 6 4 3 7 14.9% 5 10.4
"Patrick Mahomes" 2019-10-06 5 5 24.019 KAN  IND "L 13-19" 22 39 321 12 27.9 463 11.9 212 9.6 5.4 109 5.0 4 10.8% 9 24.3% 4 16 6 3 13 28.9% 2 9.0
"Patrick Mahomes" 2019-10-13 6 6 24.026 KAN  HOU "L 24-31" 19 35 273 11 30.6 350 10.0 108 5.7 3.1 165 8.7 4 11.4% 8 22.9% 1 10 5 1 7 19.4% 0 
"Patrick Mahomes" 2019-10-17 7 7 24.030 KAN @ DEN "W 30-6" 10 11 76 3 27.3 25 2.3 12 1.2 1.1 64 6.4 0 0.0% 0 0.0% 0 4 1 0 1 9.1% 0 
"Patrick Mahomes" 2019-11-10 10 10 24.054 KAN @ TEN "L 32-35" 36 50 446 20 38.5 418 8.4 198 5.5 4.0 248 6.9 3 6.1% 5 10.2% 2 11 7 2 11 21.2% 0 
"Patrick Mahomes" 2019-11-18 11 11 24.062 KAN @ LAC "W 24-17" 19 32 182 9 27.3 255 8.0 88 4.6 2.8 94 4.9 0 0.0% 7 22.6% 1 1 7 4 12 32.4% 4 15.0
"Patrick Mahomes" 2019-12-01 12 13 24.075 KAN  OAK "W 40-9" 15 29 175 10 33.3 259 8.9 75 5.0 2.6 100 6.7 3 11.1% 8 29.6% 1 5 12 1 14 43.8% 2 10.5
"Patrick Mahomes" 2019-12-08 13 14 24.082 KAN @ NWE "W 23-16" 26 40 283 13 31.7 219 5.5 102 3.9 2.6 181 7.0 2 5.3% 8 21.1% 1 6 2 5 8 18.2% 3 3.0
"Patrick Mahomes" 2019-12-15 14 15 24.089 KAN  DEN "W 23-3" 27 34 340 17 45.9 329 9.7 267 9.9 7.9 73 2.7 0 0.0% 2 5.9% 3 8 4 2 9 23.1% 2 6.0
"Patrick Mahomes" 2019-12-22 15 16 24.096 KAN @ CHI "W 26-3" 23 33 251 15 44.1 244 7.4 152 6.6 4.6 99 4.3 2 6.7% 5 16.7% 1 9 1 0 2 5.6% 2 7.0
"Patrick Mahomes" 2019-12-29 16 17 24.103 KAN  LAC "W 31-21" 16 25 174 5 20.0 142 5.7 103 6.4 4.1 71 4.4 3 12.0% 3 12.0% 0 2 1 2 3 11.1% 2 8.0
"Patrick Mahomes" "14 Games"       11-3-0 319 484 4031 176 35.1 4273 8.8 2076 6.5 4.3 1955 6.1 25 5.4% 86 18.5% 17 108 54 34 105 20.0% 23 9.3
